5.46448e-04,2.57377e-01,1.14754e-02,6.01093e-03,1.15301e-01,1.69399e-02,5.46448e-04,5.46448e-04,5.46448e-04,5.46448e-04,1.09836e-01,5.46448e-04,5.46448e-04,5.46448e-04,4.42623e-02,2.78689e-02,1.14754e-02,5.46448e-04,5.46448e-04,2.08197e-01,5.46448e-04,7.15847e-02,5.46448e-04,6.06557e-02,1.14754e-02,5.46448e-04,5.46448e-04,1.69399e-02,5.46448e-04,2.24044e-02
6.71111e-02,4.44444e-04,4.44444e-04,4.44444e-04,6.26667e-02,4.88889e-03,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,4.88889e-03,4.44444e-04,4.44444e-04,4.44444e-04,8.49333e-01,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04
6.79012e-03,2.16667e-01,1.85802e-01,6.17284e-04,5.00000e-02,6.17284e-04,6.17284e-04,6.79012e-03,6.17284e-04,6.17284e-04,1.91358e-02,6.17284e-04,6.17284e-04,6.17284e-04,1.29630e-02,5.00000e-02,6.17284e-04,2.53086e-02,6.17284e-04,2.90741e-01,1.24074e-01,6.17284e-04,6.17284e-04,6.17284e-04,6.17284e-04,6.17284e-04,6.17284e-04,6.17284e-04,6.17284e-04,6.17284e-04
5.15464e-04,1.39691e-01,5.67010e-03,5.67010e-03,1.59794e-02,5.15464e-04,1.59794e-02,5.15464e-04,5.15464e-04,5.67010e-03,5.72165e-02,5.15464e-04,5.15464e-04,5.15464e-04,5.67010e-03,1.13918e-01,5.15464e-04,5.15464e-04,5.15464e-04,5.15464e-04,5.20619e-02,2.32474e-01,4.69072e-02,5.15464e-04,5.15464e-04,3.65979e-02,5.15464e-04,1.96392e-01,6.23711e-02,5.15464e-04
2.31939e-02,1.10646e-01,2.31939e-02,3.80228e-04,1.93916e-02,3.80228e-04,3.80228e-04,1.17871e-02,6.50190e-02,3.80228e-04,1.25856e-01,3.80228e-04,7.98479e-03,3.80228e-04,3.80228e-04,3.80228e-04,2.09506e-01,3.80228e-04,3.80228e-04,2.01901e-01,1.55894e-02,1.60076e-01,3.80228e-04,3.80228e-04,3.80228e-04,7.98479e-03,1.17871e-02,3.80228e-04,3.80228e-04,3.80228e-04
5.20833e-04,2.34896e-01,5.20833e-04,5.20833e-04,5.20833e-04,5.72917e-03,5.20833e-04,5.20833e-04,5.20833e-04,5.20833e-04,9.42708e-02,5.20833e-04,5.20833e-04,2.13542e-02,1.56771e-01,5.20833e-04,5.20833e-04,5.20833e-04,5.20833e-04,5.20833e-04,8.90625e-02,2.19271e-01,4.21875e-02,4.73958e-02,1.61458e-02,5.20833e-04,5.20833e-04,6.30208e-02,5.20833e-04,5.20833e-04
5.71429e-04,1.26286e-01,5.71429e-04,5.71429e-04,9.20000e-02,5.71429e-04,6.28571e-03,6.28571e-03,2.69143e-01,6.28571e-03,6.28571e-03,5.71429e-04,5.71429e-04,6.34286e-02,5.77143e-02,1.03429e-01,5.71429e-04,5.71429e-04,2.34286e-02,5.71429e-04,9.77143e-02,5.71429e-04,5.71429e-04,1.20571e-01,6.28571e-03,5.71429e-04,6.28571e-03,5.71429e-04,5.71429e-04,5.71429e-04
4.97512e-04,2.29353e-01,4.97512e-04,4.97512e-04,4.97512e-04,4.97512e-04,1.99502e-01,4.97512e-04,5.47264e-03,4.97512e-04,1.09950e-01,4.97512e-04,4.97512e-04,4.97512e-04,3.53234e-02,1.69652e-01,4.97512e-04,4.97512e-04,4.97512e-04,1.54229e-02,4.97512e-04,4.97512e-04,4.97512e-04,1.14925e-01,4.97512e-04,2.53731e-02,4.97512e-04,7.51244e-02,1.04478e-02,4.97512e-04
4.00000e-04,8.84000e-02,2.44400e-01,4.00000e-04,4.00000e-04,4.00000e-04,4.00000e-04,4.40000e-03,4.00000e-04,4.00000e-04,6.04000e-02,4.00000e-04,4.00000e-04,4.00000e-04,1.24400e-01,5.64000e-02,6.44000e-02,7.64000e-02,4.00000e-04,4.00000e-04,1.36400e-01,4.00000e-04,3.64000e-02,7.64000e-02,4.00000e-04,8.40000e-03,4.00000e-04,1.64000e-02,4.00000e-04,4.00000e-04
3.84615e-04,1.46538e-01,2.85000e-01,3.84615e-04,6.19231e-02,3.84615e-04,3.84615e-04,6.57692e-02,3.84615e-04,3.84615e-04,8.11538e-02,3.84615e-04,3.84615e-04,3.84615e-04,3.84615e-04,3.84615e-04,3.84615e-04,4.23077e-03,4.23077e-03,3.84615e-04,1.54231e-01,3.84615e-04,3.84615e-04,3.84615e-04,3.84615e-04,7.34615e-02,3.84615e-04,3.84615e-04,1.96154e-02,9.65385e-02
